date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:56:27	703999/703999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22abdff-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-brands-400.svg	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:27	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22865a-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.eot	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:28	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22865a-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:29	13584/13584	---M--	200	added ('OK')	text/html	etag:%223510-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.html	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:30	16804/16804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2241a4-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.woff	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:31	34096/34096	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%228530-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:32	145255/145255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223767-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-regular-400.svg	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:34	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f0f6-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.eot	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:35	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f0f6-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:36	75728/75728	---M--	200	added ('OK')	text/html	etag:%22127d0-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.html	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:37	98384/98384	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218050-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.woff	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:38	192472/192472	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222efd8-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:40	847272/847272	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ceda8-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/webfonts/fa-solid-900.svg	(from https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/fontawesome/css/all.min.css)
23:56:41	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2222f9a-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.eot	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:42	44300/44300	---M--	200	added ('OK')	text/html	etag:%22ad0c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.woff2	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.html	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:43	57620/57620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e114-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.woff	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:44	358/358	---M--	200	added ('OK')	image/png	etag:%22166-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/location.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/location.png	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:45	350/350	---M--	200	added ('OK')	image/png	etag:%2215e-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/search.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/search.png	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:45	128180/128180	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221f4b4-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/fonts/MaterialIcons-Regular.ttf	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:45	52824/52824	---M--	200	added ('OK')	image/jpeg	etag:%22ce58-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/news-letter.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/news-letter.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:45	19227/19227	---M--	200	added ('OK')	image/jpeg	etag:%224b1b-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:46	11895/11895	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/social-media.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/social-media.html	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:47	773689/773689	---M--	200	added ('OK')	image/png	etag:%22bce39-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/search-bg.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/search-bg.png	(from https://doccure-html.dreamguystech.com/cosmetics/assets/css/style.css)
23:56:47	11288/11288	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/doctor-change-password.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/doctor-change-password.html	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:47	920/920	---M--	200	added ('OK')	image/png	etag:%22398-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/icon-01.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/icon-01.png	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:48	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/icon-02.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/icon-02.png	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:49	917/917	---M--	200	added ('OK')	image/png	etag:%22395-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/icon-03.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/icon-03.png	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:49	14148/14148	---M--	200	added ('OK')	image/jpeg	etag:%223744-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:49	19565/19565	---M--	200	added ('OK')	image/jpeg	etag:%224c6d-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient1.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient1.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:50	25410/25410	---M--	200	added ('OK')	image/jpeg	etag:%226342-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient2.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient2.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:50	19099/19099	---M--	200	added ('OK')	image/jpeg	etag:%224a9b-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient3.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient3.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:50	21959/21959	---M--	200	added ('OK')	image/jpeg	etag:%2255c7-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient4.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient4.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:50	23415/23415	---M--	200	added ('OK')	image/jpeg	etag:%225b77-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient5.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient5.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:51	26451/26451	---M--	200	added ('OK')	image/jpeg	etag:%226753-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient6.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient6.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:51	23814/23814	---M--	200	added ('OK')	image/jpeg	etag:%225d06-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient7.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient7.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:51	24348/24348	---M--	200	added ('OK')	image/jpeg	etag:%225f1c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient8.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient8.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:51	11242/11242	---M--	200	added ('OK')	image/jpeg	etag:%222bea-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient9.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient9.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:51	17657/17657	---M--	200	added ('OK')	image/jpeg	etag:%2244f9-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient10.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient10.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:52	15278/15278	---M--	200	added ('OK')	image/jpeg	etag:%223bae-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient11.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/patients/patient11.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:52	3268/3268	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217f3-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/theia-sticky-sidebar/ResizeSensor.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/theia-sticky-sidebar/ResizeSensor.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:52	7465/7465	---MCZ	200	added ('OK')	application/javascript	etag:W/%224170-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/theia-sticky-sidebar/theia-sticky-sidebar.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/theia-sticky-sidebar/theia-sticky-sidebar.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:53	4454/4454	---M-Z	200	added ('OK')	application/javascript	etag:%221166-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/js/circle-progress.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/js/circle-progress.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-dashboard.html)
23:56:53	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260d21643-4d7%22	https://doccure-html.dreamguystech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/appointments.html)
23:56:53	14967/14967	---M-Z	200	added ('OK')	text/css	etag:%223a77-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/select2/css/select2.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/select2/css/select2.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/schedule-timings.html)
23:56:54	70338/70338	---M-Z	200	added ('OK')	application/javascript	etag:%22112c2-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/select2/js/select2.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/schedule-timings.html)
23:56:55	2076/2076	---M--	200	added ('OK')	image/png	etag:%2281c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/footer-logo.png	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/footer-logo.png	(from https://doccure-html.dreamguystech.com/cosmetics/my-patients.html)
23:56:55	7789/7789	---M-Z	200	added ('OK')	text/css	etag:%221e6d-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/css/bootstrap-datetimepicker.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:56	13117/13117	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/edit-prescription.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/edit-prescription.html	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:57	12198/12198	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/add-prescription.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/add-prescription.html	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:57	19631/19631	---M--	200	added ('OK')	image/jpeg	etag:%224caf-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:57	12250/12250	---M--	200	added ('OK')	image/jpeg	etag:%222fda-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:57	17715/17715	---M--	200	added ('OK')	image/jpeg	etag:%224533-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:58	26912/26912	---M--	200	added ('OK')	image/jpeg	etag:%226920-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-05.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-05.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:58	27032/27032	---M--	200	added ('OK')	image/jpeg	etag:%226998-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-06.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-06.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:58	35781/35781	---M--	200	added ('OK')	image/jpeg	etag:%228bc5-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-07.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-07.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:58	32821/32821	---M--	200	added ('OK')	image/jpeg	etag:%228035-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-08.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-08.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:59	26229/26229	---M--	200	added ('OK')	image/jpeg	etag:%226675-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-09.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-09.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:59	35129/35129	---M--	200	added ('OK')	image/jpeg	etag:%228939-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-10.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/doctors/doctor-thumb-10.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:56:59	11651/11651	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/add-billing.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/add-billing.html	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:57:00	11669/11669	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2010:07:54%20GMT	https://doccure-html.dreamguystech.com/cosmetics/edit-billing.html	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/edit-billing.html	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:57:00	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/js/moment.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/js/moment.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:57:01	38511/38511	---M-Z	200	added ('OK')	application/javascript	etag:%22966f-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/js/bootstrap-datetimepicker.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/patient-profile.html)
23:57:02	29417/29417	---M--	200	added ('OK')	image/jpeg	etag:%2272e9-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/img-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/img-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/chat-doctor.html)
23:57:03	23420/23420	---M--	200	added ('OK')	image/jpeg	etag:%225b7c-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/img-03.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/img-03.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/chat-doctor.html)
23:57:04	25354/25354	---M--	200	added ('OK')	image/jpeg	etag:%22630a-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/img-04.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/img-04.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/chat-doctor.html)
23:57:05	1419/1419	---M-Z	200	added ('OK')	text/css	etag:%2258b-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/bootstrap-tagsinput/css/bootstrap-tagsinput.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/bootstrap-tagsinput/css/bootstrap-tagsinput.css	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:06	9718/9718	---M-Z	200	added ('OK')	text/css	etag:%2225f6-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/dropzone/dropzone.min.css	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/dropzone/dropzone.min.css	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:06	57662/57662	---M--	200	added ('OK')	image/jpeg	etag:%22e13e-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-01.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-01.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:06	77650/77650	---M--	200	added ('OK')	image/jpeg	etag:%2212f52-5c42a37007280%22	https://doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-02.jpg	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/img/features/feature-02.jpg	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
23:57:07	43004/43004	---M-Z	200	added ('OK')	application/javascript	etag:%22a7fc-5c42a37007280-gzip%22	https://doccure-html.dreamguystech.com/cosmetics/assets/plugins/dropzone/dropzone.min.js	C:/My%20Web%20Sites/AppointmentMS/doccure-html.dreamguystech.com/cosmetics/assets/plugins/dropzone/dropzone.min.js	(from https://doccure-html.dreamguystech.com/cosmetics/doctor-profile-settings.html)
